1245117,7134041,Hintertiefenbach,55743,Landkreis Birkenfeld,Rheinland-Pfalz
1251073,7340020,Hinterweidenthal,66999,Landkreis Südwestpfalz,Rheinland-Pfalz
949979,7233030,Hinterweiler,54570,Landkreis Vulkaneifel,Rheinland-Pfalz
317596,8315052,Hinterzarten,79856,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
1256953,7235046,Hinzenburg,54316,Landkreis Trier-Saarburg,Rheinland-Pfalz
1257094,7235047,Hinzert-Pölert,54421,Landkreis Trier-Saarburg,Rheinland-Pfalz
1246676,7336042,Hinzweiler,67756,Landkreis Kusel,Rheinland-Pfalz
1079015,3357027,Hipstedt,27432,Landkreis Rotenburg (Wümme),Niedersachsen
2778910,8416018,Hirrlingen,72145,Landkreis Tübingen,Baden-Württemberg
1077550,9471145,Hirschaid,96114,Landkreis Bamberg,Bayern
1028538,9371127,Hirschau,92242,Landkreis Amberg-Sulzbach,Bayern
1028543,9371128,Hirschbach,92275,Landkreis Amberg-Sulzbach,Bayern
537146,7141057,Hirschberg,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz
2179169,16075046,Hirschberg,07927,Saale-Orla-Kreis,Thüringen
550581,8226107,Hirschberg an der Bergstraße,69493,Rhein-Neckar-Kreis,Baden-Württemberg
417710,14524110,Hirschfeld,08144,Landkreis Zwickau,Sachsen
1303794,12062232,Hirschfeld,04932,Landkreis Elbe-Elster,Brandenburg
2532077,16076028,Hirschfeld,07554,Landkreis Greiz,Thüringen
1245186,7140053,Hirschfeld (Hunsrück),55483,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
537069,6431012,Hirschhorn,64757,Kreis Bergstraße,Hessen
537069,6431012,Hirschhorn,69412,Kreis Bergstraße,Hessen
537069,6431012,Hirschhorn,69434,Kreis Bergstraße,Hessen
1253780,7335014,Hirschhorn/Pfalz,67732,Landkreis Kaiserslautern,Rheinland-Pfalz
549804,14627070,Hirschstein,01594,Landkreis Meißen,Sachsen
1251123,7340021,Hirschthal,66996,Landkreis Südwestpfalz,Rheinland-Pfalz
548043,7137036,Hirten,56729,Landkreis Mayen-Koblenz,Rheinland-Pfalz
450110,6440011,Hirzenhain,63697,Wetteraukreis,Hessen
418134,7132053,Hirz-Maulsbach,57635,Landkreis Altenkirchen,Rheinland-Pfalz
1948875,3355018,Hittbergen,21522,Landkreis Lüneburg,Niedersachsen
1821294,3354009,Hitzacker,29456,Landkreis Lüchow-Dannenberg,Niedersachsen
943551,9176132,Hitzhofen,85122,Landkreis Eichstätt,Bayern
423224,1060040,Hitzhusen,24576,Kreis Segeberg,Schleswig-Holstein
182317,9679147,Höchberg,97204,Landkreis Würzburg,Bayern
1248785,7331011,Hochborn,55234,Landkreis Alzey-Worms,Rheinland-Pfalz
939498,1051051,Hochdonn,25712,Kreis Dithmarschen,Schleswig-Holstein
2792736,8116027,Hochdorf,73269,Landkreis Esslingen,Baden-Württemberg
2801320,8426058,Hochdorf,88436,Landkreis Biberach,Baden-Württemberg
2801320,8426058,Hochdorf,88454,Landkreis Biberach,Baden-Württemberg
422701,7338014,Hochdorf-Assenheim,67126,Rhein-Pfalz-Kreis,Rheinland-Pfalz
1240390,8337051,Höchenschwand,79862,Landkreis Waldshut,Baden-Württemberg
414755,6436006,Hochheim,65239,Main-Taunus-Kreis,Hessen
387525,9673134,Höchheim,97633,Landkreis Rhön-Grabfeld,Bayern
1309660,14625230,Hochkirch - Bukecy,02627,Landkreis Bautzen,Sachsen
1258364,7231056,Hochscheid,54472,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
1186710,7335015,Hochspeyer,67691,Landkreis Kaiserslautern,Rheinland-Pfalz
1016532,9572135,Höchstadt a.d.Aisch,91315,Landkreis Erlangen-Höchstadt,Bayern
1026851,9478127,Hochstadt a.Main,96272,Landkreis Lichtenfels,Bayern
957012,9773139,Höchstädt an der Donau,89420,Landkreis Dillingen an der Donau,Bayern
1022882,9479126,Höchstädt im Fichtelgebirge,95186,Landkreis Wunsiedel im Fichtelgebirge,Bayern
1252805,7337041,Hochstadt (Pfalz),76879,Landkreis Südliche Weinstraße,Rheinland-Pfalz
1244039,7133045,Hochstätten,55585,Landkreis Bad Kreuznach,Rheinland-Pfalz
1075145,7233215,Höchstberg,56767,Landkreis Vulkaneifel,Rheinland-Pfalz
453161,7143241,Höchstenbach,57629,Westerwaldkreis,Rheinland-Pfalz
1244114,7133046,Hochstetten-Dhaun,55606,Landkreis Bad Kreuznach,Rheinland-Pfalz
451778,6437009,Höchst im Odenwald,64739,Odenwaldkreis,Hessen
453413,8226032,Hockenheim,68766,Rhein-Neckar-Kreis,Baden-Württemberg
1256088,7235048,Hockweiler,54316,Landkreis Trier-Saarburg,Rheinland-Pfalz
1808866,3358014,Hodenhagen,29693,Landkreis Heidekreis,Niedersachsen
447773,1061039,Hodorf,25569,Kreis Steinburg,Schleswig-Holstein
62589,9464000,Hof,95028,,Bayern
62589,9464000,Hof,95030,,Bayern
62589,9464000,Hof,95032,,Bayern
451708,7143243,Hof,56472,Westerwaldkreis,Rheinland-Pfalz
454877,6631013,Hofbieber,36145,Landkreis Fulda,Hessen
3378897,8235035,Höfen an der Enz,75339,Landkreis Calw,Baden-Württemberg
548520,1058076,Hoffeld,24582,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1060421,7131030,Hoffeld,53534,Landkreis Ahrweiler,Rheinland-Pfalz
1112226,6633013,Hofgeismar,34369,Landkreis Kassel,Hessen
414726,6436007,Hofheim am Taunus,65719,Main-Taunus-Kreis,Hessen
388771,9674149,Hofheim in Unterfranken,97461,Landkreis Haßberge,Bayern
958114,9275127,Hofkirchen,94544,Landkreis Passau,Bayern
453016,8317046,Hofstetten,77716,Ortenaukreis,Baden-Württemberg
933963,9181124,Hofstetten,86928,Landkreis Landsberg am Lech,Bayern
1416733,1054045,Högel,25858,Kreis Nordfriesland,Schleswig-Holstein
422843,1060041,Högersdorf,23795,Kreis Segeberg,Schleswig-Holstein
288958,1057027,Högsdorf,24327,Kreis Plön,Schleswig-Holstein
1821794,3354010,Höhbeck,29478,Landkreis Lüchow-Dannenberg,Niedersachsen
452994,8317047,Hohberg,77749,Ortenaukreis,Baden-Württemberg
161702,15083298,Hohe Börde,39167,Landkreis Börde,Sachsen-Anhalt
161702,15083298,Hohe Börde,39326,Landkreis Börde,Sachsen-Anhalt
161702,15083298,Hohe Börde,39343,Landkreis Börde,Sachsen-Anhalt
1251044,7340022,Höheinöd,66989,Landkreis Südwestpfalz,Rheinland-Pfalz
1251036,7340023,Höheischweiler,66989,Landkreis Südwestpfalz,Rheinland-Pfalz
215972,6532013,Hohenahr,35644,Lahn-Dill-Kreis,Hessen
962453,9779162,Hohenaltheim,86745,Landkreis Donau-Ries,Bayern
450216,1061040,Hohenaspe,25582,Kreis Steinburg,Schleswig-Holstein
958943,9272127,Hohenau,94545,Landkreis Freyung-Grafenau,Bayern
1022868,9479127,Hohenberg an der Eger,95691,Landkreis Wunsiedel im Fichtelgebirge,Bayern
1284748,15090245,Hohenberg-Krusemark,39596,Landkreis Stendal,Sachsen-Anhalt
1314274,12066132,Hohenbocka,01945,Landkreis Oberspreewald-Lausitz,Brandenburg
1427226,13071064,Hohenbollentin,17111,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
2168244,9184129,Hohenbrunn,85521,Landkreis München,Bayern
2168244,9184129,Hohenbrunn,85662,Landkreis München,Bayern
1303816,12062237,Hohenbucko,04936,Landkreis Elbe-Elster,Brandenburg
1028558,9371129,Hohenburg,92277,Landkreis Amberg-Sulzbach,Bayern
1979185,13072045,Hohen Demzin,17166,Landkreis Rostock,Mecklenburg-Vorpommern
1310797,14626190,Hohendubrau - Wysoka Dubrawa,02906,Landkreis Görlitz,Sachsen
189454,1057029,Hohenfelde,24257,Kreis Plön,Schleswig-Holstein
394347,13072047,Hohenfelde,18209,Landkreis Rostock,Mecklenburg-Vorpommern
394347,13072047,Hohenfelde,18211,Landkreis Rostock,Mecklenburg-Vorpommern
447195,1061041,Hohenfelde,25358,Kreis Steinburg,Schleswig-Holstein
454199,1062033,Hohenfelde,22946,Kreis Stormarn,Schleswig-Holstein
2856997,16071032,Hohenfelden,99448,Landkreis Weimarer Land,Thüringen
1028813,9373134,Hohenfels,92366,Landkreis Neumarkt in der Oberpfalz,Bayern
1236168,8335096,Hohenfels,78355,Landkreis Konstanz,Baden-Württemberg
1074566,7233033,Hohenfels-Essingen,54570,Landkreis Vulkaneifel,Rheinland-Pfalz
1318355,12060092,Hohenfinow,16248,Landkreis Barnim,Brandenburg
936751,9190129,Hohenfurch,86978,Landkreis Weilheim-Schongau,Bayern
2395929,16061048,Hohengandern,37318,Landkreis Eichsfeld,Thüringen
337283,3157002,Hohenhameln,31249,Landkreis Peine,Niedersachsen
158702,1053053,Hohenhorn,21526,Kreis Herzogtum Lauenburg,Schleswig-Holstein
30011,9178133,Hohenkammer,85411,Landkreis Freising,Bayern
1479630,13074032,Hohenkirchen,23968,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
539089,9184127,Höhenkirchen-Siegertsbrunn,85635,Landkreis München,Bayern
1332912,12064222,Höhenland,16259,Landkreis Märkisch-Oderland,Brandenburg
1050565,7131206,Hohenleimbach,56746,Landkreis Ahrweiler,Rheinland-Pfalz
1303789,12062240,Hohenleipisch,04934,Landkreis Elbe-Elster,Brandenburg
1277211,16076029,Hohenleuben,07958,Landkreis Greiz,Thüringen
929928,9175123,Hohenlinden,85664,Landkreis Ebersberg,Bayern
450218,1061042,Hohenlockstedt,25551,Kreis Steinburg,Schleswig-Holstein
1427224,13071065,Hohenmocker,17111,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
2405131,15084235,Hohenmölsen,06679,Burgenlandkreis,Sachsen-Anhalt
1310091,12065144,Hohen Neuendorf,16540,Landkreis Oberhavel,Brandenburg
1310091,12065144,Hohen Neuendorf,16556,Landkreis Oberhavel,Brandenburg
1310091,12065144,Hohen Neuendorf,16562,Landkreis Oberhavel,Brandenburg
1246772,7336043,Hohenöllen,67744,Landkreis Kusel,Rheinland-Pfalz
936832,9190130,Hohenpeißenberg,82383,Landkreis Weilheim-Schongau,Bayern
934748,9177121,Hohenpolding,84432,Landkreis Erding,Bayern
449906,13076062,Hohen Pritz,19406,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
275085,6632010,Hohenroda,36284,Landkreis Hersfeld-Rotenburg,Hessen
387352,9673135,Hohenroth,97618,Landkreis Rhön-Grabfeld,Bayern
1334115,12073309,Hohenselchow-Groß Pinnow,16306,Landkreis Uckermark,Brandenburg
1964341,13072046,Hohen Sprenz,18299,Landkreis Rostock,Mecklenburg-Vorpommern
2788136,8117031,Hohenstadt,73345,Landkreis Göppingen,Baden-Württemberg
412939,6439006,Hohenstein,65329,Rheingau-Taunus-Kreis,Hessen
2400552,16062062,Hohenstein,99755,Landkreis Nordhausen,Thüringen
2773206,8415090,Hohenstein,72531,Landkreis Reutlingen,Baden-Württemberg
301039,14524120,Hohenstein-Ernstthal,09337,Landkreis Zwickau,Sachsen
1248704,7331041,Hohen-Sülzen,67591,Landkreis Alzey-Worms,Rheinland-Pfalz
2805480,8437053,Hohentengen,88367,Landkreis Sigmaringen,Baden-Württemberg
2786235,8337053,Hohentengen am Hochrhein,79801,Landkreis Waldshut,Baden-Württemberg
179420,9274141,Hohenthann,84098,Landkreis Landshut,Bayern
1504868,13074031,Hohen Viecheln,23996,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
1424305,13071063,Hohen Wangelin,17194,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
391269,9186128,Hohenwart,86558,Landkreis Pfaffenhofen an der Ilm,Bayern
1273349,16073035,Hohenwarte,07338,Landkreis Saalfeld-Rudolstadt,Thüringen
959924,9372135,Hohenwarth,93480,Landkreis Cham,Bayern
548595,1058077,Hohenwestedt,24594,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1419596,13071066,Hohenzieritz,17237,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
2396003,16061049,Hohes Kreuz,37308,Landkreis Eichsfeld,Thüringen
1251033,7340024,Höhfröschen,66989,Landkreis Südwestpfalz,Rheinland-Pfalz
556627,1058078,Hohn,24806,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
535012,7143242,Höhn,56462,Westerwaldkreis,Rheinland-Pfalz
536014,14521290,Hohndorf,09394,Erzgebirgskreis,Sachsen
181761,1057028,Höhndorf,24217,Kreis Plön,Schleswig-Holstein
1797685,3351015,Hohne,29362,Landkreis Celle,Niedersachsen
1182436,3257016,Hohnhorst,31559,Landkreis Schaumburg,Niedersachsen
534530,14628190,Hohnstein,01848,Landkreis Sächsische Schweiz-Osterzgebirge,Sachsen
1948876,3355019,Hohnstorf (Elbe),21522,Landkreis Lüneburg,Niedersachsen
453346,7143032,Höhr-Grenzhausen,56203,Westerwaldkreis,Rheinland-Pfalz
288939,1057030,Hohwacht,24321,Kreis Plön,Schleswig-Holstein
454194,1062035,Hoisdorf,22955,Kreis Stormarn,Schleswig-Holstein
454194,1062035,Hoisdorf,22961,Kreis Stormarn,Schleswig-Holstein
1398884,3460005,Holdorf,49451,Landkreis Vechta,Niedersachsen
1444919,13074033,Holdorf,19205,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
1444919,13074033,Holdorf,19217,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
1184662,3255021,Holenberg,37642,Landkreis Holzminden,Niedersachsen
1419903,13071067,Holldorf,17094,Landkreis Mecklenburgische Seenplatte,Mecklenburg-Vorpommern
1168891,3254022,Holle,31188,Landkreis Hildesheim,Niedersachsen
162451,9771140,Hollenbach,86568,Landkreis Aichach-Friedberg,Bayern
1476159,1053054,Hollenbek,23883,Kreis Herzogtum Lauenburg,Schleswig-Holstein
306358,3353019,Hollenstedt,21279,Landkreis Harburg,Niedersachsen
453838,7143033,Holler,56412,Westerwaldkreis,Rheinland-Pfalz
444923,3359026,Hollern-Twielenfleth,21723,Landkreis Stade,Niedersachsen
1071017,9472154,Hollfeld,96142,Landkreis Bayreuth,Bayern
955356,1051053,Hollingstedt,25788,Kreis Dithmarschen,Schleswig-Holstein
1156157,1059039,Hollingstedt,24876,Kreis Schleswig-Flensburg,Schleswig-Holstein
1204720,7140055,Hollnich,56288,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
1527085,3352024,Hollnseth,21769,Landkreis Cuxhaven,Niedersachsen
387522,9673136,Hollstadt,97618,Landkreis Rhön-Grabfeld,Bayern
450590,1056028,Holm,25488,Kreis Pinneberg,Schleswig-Holstein
1420394,1054048,Holm,25923,Kreis Nordfriesland,Schleswig-Holstein
904474,3356004,Holste,27729,Landkreis Osterholz,Niedersachsen
448761,1061043,Holstenniendorf,25584,Kreis Steinburg,Schleswig-Holstein
1163505,7232053,Holsthum,54668,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1156034,1059124,Holt,24994,Kreis Schleswig-Flensburg,Schleswig-Holstein
2012455,3462006,Holtgast,26427,Landkreis Wittmund,Niedersachsen
1451520,13076063,Holthusen,19075,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
2012931,3457011,Holtland,26835,Landkreis Leer,Niedersachsen
548611,1058080,Holtsee,24363,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
537198,7141059,Holzappel,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz
1241646,7140056,Holzbach,55469,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
550776,1058081,Holzbunge,24361,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
548621,1058082,Holzdorf,24364,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
2014099,3255022,Holzen,37632,Landkreis Holzminden,Niedersachsen
1256945,7235050,Holzerath,54316,Landkreis Trier-Saarburg,Rheinland-Pfalz
722060,8115024,Holzgerlingen,71088,Landkreis Böblingen,Baden-Württemberg
958244,9778151,Holzgünz,87752,Landkreis Unterallgäu,Bayern
540455,7141060,Holzhausen an der Haide,56357,Rhein-Lahn-Kreis,Rheinland-Pfalz
537199,7141061,Holzheim,65558,Rhein-Lahn-Kreis,Rheinland-Pfalz
941090,9775126,Holzheim,89291,Landkreis Neu-Ulm,Bayern
956796,9773140,Holzheim,89438,Landkreis Dillingen an der Donau,Bayern
962254,9779163,Holzheim,86684,Landkreis Donau-Ries,Bayern
965021,9375153,Holzheim am Forst,93183,Landkreis Regensburg,Bayern
2789618,8425062,Holzkirch,89183,Alb-Donau-Kreis,Baden-Württemberg
180670,9679149,Holzkirchen,97292,Landkreis Würzburg,Bayern
935961,9182120,Holzkirchen,83607,Landkreis Miesbach,Bayern
2793194,8116029,Holzmaden,73271,Landkreis Esslingen,Baden-Württemberg
1184652,3255023,Holzminden,37603,Landkreis Holzminden,Niedersachsen
2389088,16065038,Holzsußra,99713,Kyffhäuserkreis,Thüringen
158415,5978016,Holzwickede,59439,Kreis Unna,Nordrhein-Westfalen
533250,7143244,Homberg,56479,Westerwaldkreis,Rheinland-Pfalz
1246763,7336044,Homberg,67742,Landkreis Kusel,Rheinland-Pfalz
1246763,7336044,Homberg,67744,Landkreis Kusel,Rheinland-Pfalz
540052,7141058,Hömberg,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz
452196,6634009,Homberg (Efze),34576,Schwalm-Eder-Kreis,Hessen
418324,6535009,Homberg (Ohm),35315,Vogelsbergkreis,Hessen
1184826,10045114,Homburg,66424,Saarpfalz-Kreis,Saarland
1171890,7232054,Hommerdingen,54675,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1060409,7131032,Honerath,53518,Landkreis Ahrweiler,Rheinland-Pfalz
310390,1057031,Honigsee,24211,Kreis Plön,Schleswig-Holstein
1021831,7131029,Hönningen,53506,Landkreis Ahrweiler,Rheinland-Pfalz
1258637,7231057,Hontheim,54538,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
1817756,3456009,Hoogstede,49846,Landkreis Grafschaft Bentheim,Niedersachsen
1451527,13076064,Hoort,19230,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
448304,9777135,Hopferau,87659,Landkreis Ostallgäu,Bayern
403728,8225039,Höpfingen,74746,Neckar-Odenwald-Kreis,Baden-Württemberg
1332913,12064227,Hoppegarten,15366,Landkreis Märkisch-Oderland,Brandenburg
1965798,13072048,Hoppenrade,18292,Landkreis Rostock,Mecklenburg-Vorpommern
1246780,7336045,Hoppstädten,67744,Landkreis Kusel,Rheinland-Pfalz
1244287,7134042,Hoppstädten-Weiersbach,55768,Landkreis Birkenfeld,Rheinland-Pfalz
155639,5566020,Hopsten,48496,Kreis Steinfurt,Nordrhein-Westfalen
1258421,7231058,Horath,54497,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
453839,7143034,Horbach,56412,Westerwaldkreis,Rheinland-Pfalz
1084417,7340025,Horbach,66851,Landkreis Südwestpfalz,Rheinland-Pfalz
1244123,7133047,Horbach,55606,Landkreis Bad Kreuznach,Rheinland-Pfalz
935829,8237040,Horb am Neckar,72160,Landkreis Freudenstadt,Baden-Württemberg
1948624,8315056,Horben,79289,Landkreis Breisgau-Hochschwarzwald,Baden-Württemberg
1245107,7134043,Horbruch,55483,Landkreis Birkenfeld,Rheinland-Pfalz
1416145,3159020,Hörden am Harz,37412,Landkreis Göttingen,Niedersachsen
1250430,7334011,Hördt,76771,Landkreis Germersheim,Rheinland-Pfalz
955846,9772159,Horgau,86497,Landkreis Augsburg,Bayern
2808131,8436095,Horgenzell,88263,Landkreis Ravensburg,Baden-Württemberg
29826,9178132,Hörgertshausen,85413,Landkreis Freising,Bayern
537200,7141062,Horhausen,56379,Rhein-Lahn-Kreis,Rheinland-Pfalz
415014,7132055,Horhausen (Westerwald),56593,Landkreis Altenkirchen,Rheinland-Pfalz
1254710,7333030,Höringen,67724,Donnersbergkreis,Rheinland-Pfalz
1316261,14626200,Horka,02923,Landkreis Görlitz,Sachsen
1241654,7140058,Horn,55469,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
1250691,7340211,Hornbach,66500,Landkreis Südwestpfalz,Rheinland-Pfalz
142698,5766032,Horn-Bad Meinberg,32805,Kreis Lippe,Nordrhein-Westfalen
1466178,1053056,Hornbek,21514,Kreis Herzogtum Lauenburg,Schleswig-Holstein
453006,8317051,Hornberg,78132,Ortenaukreis,Baden-Württemberg
445840,3359027,Horneburg,21640,Landkreis Stade,Niedersachsen
2903162,16064027,Hornsömmern,99955,Unstrut-Hainich-Kreis,Thüringen
1515586,13074034,Hornstorf,23970,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
1515586,13074034,Hornstorf,23974,Landkreis Nordwestmecklenburg,Mecklenburg-Vorpommern
1141532,1054046,Hörnum (Sylt),25997,Kreis Nordfriesland,Schleswig-Holstein
1075146,7233216,Horperath,56766,Landkreis Vulkaneifel,Rheinland-Pfalz
1245779,7339029,Horrweiler,55457,Landkreis Mainz-Bingen,Rheinland-Pfalz
1246628,7336046,Horschbach,66887,Landkreis Kusel,Rheinland-Pfalz
1085816,7233031,Hörscheid,54552,Landkreis Vulkaneifel,Rheinland-Pfalz
1075153,7233032,Hörschhausen,54552,Landkreis Vulkaneifel,Rheinland-Pfalz
2806093,16067088,Hörsel,99869,Landkreis Gotha,Thüringen
2806093,16067088,Hörsel,99880,Landkreis Gotha,Thüringen
1268949,16063098,Hörselberg-Hainich,99820,Wartburgkreis,Thüringen
447194,1061044,Horst,25358,Kreis Steinburg,Schleswig-Holstein
1473805,1053057,Horst,23883,Kreis Herzogtum Lauenburg,Schleswig-Holstein
965595,3357028,Horstedt,27367,Landkreis Rotenburg (Wümme),Niedersachsen
1405508,1054052,Horstedt,25860,Kreis Nordfriesland,Schleswig-Holstein
155642,5566016,Hörstel,48477,Kreis Steinfurt,Nordrhein-Westfalen
548580,1058075,Hörsten,24797,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
155783,5566024,Horstmar,48612,Kreis Steinfurt,Nordrhein-Westfalen
1156024,1059123,Hörup,24980,Kreis Schleswig-Flensburg,Schleswig-Holstein
534054,9671130,Hösbach,63768,Landkreis Aschaffenburg,Bayern
454878,6631014,Hosenfeld,36154,Landkreis Fulda,Hessen
2186927,9187145,Höslwang,83129,Landkreis Rosenheim,Bayern
2808132,8436047,Hoßkirch,88374,Landkreis Ravensburg,Baden-Württemberg
1162790,7232055,Hosten,54664,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
1286642,15083320,Hötensleben,39393,Landkreis Börde,Sachsen-Anhalt
1245101,7134044,Hottenbach,55758,Landkreis Birkenfeld,Rheinland-Pfalz
1015149,9577141,Höttingen,91798,Landkreis Weißenburg-Gunzenhausen,Bayern
965558,1051052,Hövede,25782,Kreis Dithmarschen,Schleswig-Holstein
138195,5774024,Hövelhof,33161,Kreis Paderborn,Nordrhein-Westfalen
421226,7132054,Hövels,57537,Landkreis Altenkirchen,Rheinland-Pfalz
148593,5762020,Höxter,37671,Kreis Höxter,Nordrhein-Westfalen
2014322,3256014,Hoya,27318,Landkreis Nienburg/Weser,Niedersachsen
2014323,3256015,Hoyerhagen,27318,Landkreis Nienburg/Weser,Niedersachsen
409630,14625240,Hoyerswerda - Wojerecy,02977,Landkreis Bautzen,Sachsen
453840,7143036,Hübingen,56412,Westerwaldkreis,Rheinland-Pfalz
533251,7143245,Hüblingen,56479,Westerwaldkreis,Rheinland-Pfalz
158005,5370020,Hückelhoven,41836,Kreis Heinsberg,Nordrhein-Westfalen
173818,5374016,Hückeswagen,42499,Oberbergischer Kreis,Nordrhein-Westfalen
1403982,1054054,Hude,25876,Kreis Nordfriesland,Schleswig-Holstein
1665294,3251020,Hüde,49448,Landkreis Diepholz,Niedersachsen
1185608,3458010,Hude (Oldenburg),27798,Landkreis Oldenburg,Niedersachsen
1244216,7133048,Hüffelsheim,55595,Landkreis Bad Kreuznach,Rheinland-Pfalz
403745,8225042,Hüffenhardt,74928,Neckar-Odenwald-Kreis,Baden-Württemberg
1246481,7336047,Hüffler,66909,Landkreis Kusel,Rheinland-Pfalz
1241468,8326027,Hüfingen,78183,Schwarzwald-Baar-Kreis,Baden-Württemberg
907162,8216022,Hügelsheim,76549,Landkreis Rastatt,Baden-Württemberg
936932,9190131,Huglfing,82386,Landkreis Weilheim-Schongau,Bayern
372347,13073039,Hugoldsdorf,18465,Landkreis Vorpommern-Rügen,Mecklenburg-Vorpommern
962642,9779167,Huisheim,86685,Landkreis Donau-Ries,Bayern
448603,1061045,Huje,25588,Kreis Steinburg,Schleswig-Holstein
2774198,8415039,Hülben,72584,Landkreis Reutlingen,Baden-Württemberg
145269,5770016,Hüllhorst,32609,Kreis Minden-Lübbecke,Nordrhein-Westfalen
1451559,13076065,Hülseburg,19230,Landkreis Ludwigslust-Parchim,Mecklenburg-Vorpommern
1182394,3257017,Hülsede,31867,Landkreis Schaumburg,Niedersachsen
1060435,7131033,Hümmel,53520,Landkreis Ahrweiler,Rheinland-Pfalz
557140,1058084,Hummelfeld,24357,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
2456290,16074042,Hummelshain,07768,Saale-Holzland-Kreis,Thüringen
1070984,9472155,Hummeltal,95503,Landkreis Bayreuth,Bayern
444709,7138030,Hümmerich,53547,Landkreis Neuwied,Rheinland-Pfalz
1418942,1054055,Humptrup,25923,Kreis Nordfriesland,Schleswig-Holstein
959647,9278139,Hunderdorf,94336,Landkreis Straubing-Bogen,Bayern
2803564,16076033,Hundhaupten,07557,Landkreis Greiz,Thüringen
959805,9271126,Hunding,94551,Landkreis Deggendorf,Bayern
534480,7143037,Hundsangen,56414,Westerwaldkreis,Rheinland-Pfalz
1244066,7133049,Hundsbach,55621,Landkreis Bad Kreuznach,Rheinland-Pfalz
532372,7143038,Hundsdorf,56235,Westerwaldkreis,Rheinland-Pfalz
454865,6631015,Hünfeld,36088,Landkreis Fulda,Hessen
324315,6533008,Hünfelden,65597,Landkreis Limburg-Weilburg,Hessen
418623,6531008,Hungen,35410,Landkreis Gießen,Hessen
1182309,7140060,Hungenroth,56281,Rhein-Hunsrück-Kreis,Rheinland-Pfalz
413391,6439007,Hünstetten,65510,Rheingau-Taunus-Kreis,Hessen
58639,5170016,Hünxe,46569,Kreis Wesel,Nordrhein-Westfalen
540456,7141063,Hunzel,56355,Rhein-Lahn-Kreis,Rheinland-Pfalz
1259140,7231062,Hupperath,54518,Landkreis Bernkastel-Wittlich,Rheinland-Pfalz
933819,9181126,Hurlach,86857,Landkreis Landsberg am Lech,Bayern
163315,5358016,Hürtgenwald,52393,Kreis Düren,Nordrhein-Westfalen
162473,5362028,Hürth,50354,Rhein-Erft-Kreis,Nordrhein-Westfalen
1149277,1059126,Hürup,24975,Kreis Schleswig-Flensburg,Schleswig-Holstein
1149285,1059127,Husby,24975,Kreis Schleswig-Flensburg,Schleswig-Holstein
1156152,1059041,Hüsby,24850,Kreis Schleswig-Flensburg,Schleswig-Holstein
1183260,3256016,Husum,31632,Landkreis Nienburg/Weser,Niedersachsen
1405432,1054056,Husum,25813,Kreis Nordfriesland,Schleswig-Holstein
1253801,7335016,Hütschenhausen,66882,Landkreis Kaiserslautern,Rheinland-Pfalz
422751,1060042,Hüttblek,24641,Kreis Segeberg,Schleswig-Holstein
548615,1058083,Hütten,24358,Kreis Rendsburg-Eckernförde,Schleswig-Holstein
1171877,7232056,Hütten,54673,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
215984,6532014,Hüttenberg,35625,Lahn-Dill-Kreis,Hessen
1152669,7232057,Hütterscheid,54636,Eifelkreis Bitburg-Prüm,Rheinland-Pfalz
958093,9275128,Hutthurm,94116,Landkreis Passau,Bayern
